t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
393.019531,0.000040,0.0036,0.8631,0,,,,,
394.019745,0.000040,0.0036,0.8605,0,,,,,
395.019958,0.000039,0.0036,0.8521,0,,,,,
396.020203,0.000040,0.0037,0.8672,0,,,,,
397.020416,0.000040,0.0036,0.8600,0,,,,,
398.020599,0.000039,0.0036,0.8538,0,,,,,
399.019684,0.000039,0.0036,0.8516,0,,,,,
400.019897,0.000040,0.0037,0.8717,0,,,,,
401.020111,0.000039,0.0035,0.8370,0,,,,,
402.020325,0.000040,0.0037,0.8777,0,,,,,
403.020538,0.000038,0.0035,0.8329,0,,,,,
404.019592,0.000040,0.0037,0.8666,0,,,,,
405.019806,0.000039,0.0036,0.8564,0,,,,,
406.020020,0.000040,0.0037,0.8745,0,,,,,
407.020264,0.000039,0.0036,0.8511,0,,,,,
408.020477,0.000040,0.0037,0.8745,0,,,,,
409.019531,0.000039,0.0036,0.8416,0,,,,,
410.019745,0.000040,0.0037,0.8738,0,,,,,
411.019958,0.000027,0.0024,0.5769,0,,,,,
412.020172,0.000014,0.0013,0.2991,0,,,,,
413.020386,0.000014,0.0013,0.2964,0,,,,,
414.020599,0.000014,0.0013,0.3023,0,,,,,
415.019653,0.000014,0.0013,0.3005,0,,,,,
416.019867,0.000014,0.0013,0.2997,0,,,,,
417.020111,0.000013,0.0012,0.2919,0,,,,,
418.020325,0.000014,0.0013,0.3022,0,,,,,
419.020538,0.000014,0.0013,0.3126,0,,,,,
420.019592,0.000013,0.0012,0.2902,0,,,,,
421.019806,0.000014,0.0013,0.3052,0,,,,,
422.020020,0.000014,0.0013,0.2982,0,,,,,
423.020233,0.000015,0.0013,0.3175,0,,,,,
424.020447,0.000014,0.0012,0.2958,0,,,,,
425.019531,0.000013,0.0012,0.2910,0,,,,,
426.019714,0.000013,0.0012,0.2856,0,,,,,
427.019928,0.000013,0.0012,0.2930,0,,,,,
428.020172,0.000014,0.0013,0.3078,0,,,,,
429.020386,0.000014,0.0013,0.2975,0,,,,,
430.020599,0.000014,0.0013,0.3065,0,,,,,
431.019653,0.000014,0.0013,0.2985,0,,,,,
432.019867,0.000014,0.0012,0.2936,0,,,,,
433.020111,0.000014,0.0013,0.2963,0,,,,,
434.020294,0.000014,0.0013,0.3042,0,,,,,
435.020508,0.000014,0.0013,0.3068,0,,,,,
436.019592,0.000014,0.0013,0.3041,0,,,,,
437.019806,0.000014,0.0013,0.2976,0,,,,,
438.019989,0.000014,0.0013,0.3016,0,,,,,
439.020233,0.000013,0.0012,0.2883,0,,,,,
440.020447,0.000014,0.0013,0.2961,0,,,,,
441.019501,0.000014,0.0013,0.3041,0,,,,,
442.019714,0.000014,0.0013,0.2982,0,,,,,
443.019928,0.000014,0.0013,0.2997,0,,,,,
444.020172,0.000013,0.0012,0.2888,0,,,,,
445.020355,0.000014,0.0013,0.3064,0,,,,,
446.020569,0.000014,0.0013,0.3010,0,,,,,
447.019653,0.000014,0.0013,0.3093,0,,,,,
448.019836,0.000014,0.0012,0.2937,0,,,,,
449.020050,0.000013,0.0012,0.2904,0,,,,,
450.020294,0.000014,0.0013,0.2982,0,,,,,
451.020508,0.000014,0.0012,0.2948,0,,,,,
452.019562,0.000014,0.0013,0.2992,0,,,,,
453.019775,0.000014,0.0012,0.2955,0,,,,,
454.019989,0.000014,0.0013,0.3079,0,,,,,
455.020233,0.000013,0.0012,0.2909,0,,,,,
456.020447,0.000013,0.0012,0.2887,0,,,,,
457.020630,0.000013,0.0012,0.2917,0,,,,,
458.019714,0.000014,0.0013,0.3033,0,,,,,
459.019928,0.000013,0.0012,0.2898,0,,,,,
460.020142,0.000014,0.0013,0.2960,0,,,,,
461.020355,0.000014,0.0013,0.2993,0,,,,,
462.020569,0.000013,0.0012,0.2910,0,,,,,
463.019623,0.000014,0.0013,0.2994,0,,,,,
464.019836,0.000014,0.0013,0.2965,0,,,,,
465.020050,0.000014,0.0013,0.3000,0,,,,,
466.020294,0.000014,0.0013,0.3014,0,,,,,
467.020508,0.000014,0.0013,0.3033,0,,,,,
468.019562,0.000013,0.0012,0.2932,0,,,,,
469.019775,0.000013,0.0012,0.2931,0,,,,,
